student_id,subject,test_number,score,best_subject,average_score
1393,Coding,2,80,Coding,64.66666667
1393,Coding,3,89,Coding,64.66666667
1393,Math,1,47,Coding,64.66666667
1393,Math,2,24,Coding,64.66666667
1393,Math,3,56,Coding,64.66666667
1393,Social Studies,1,65,Coding,64.66666667
1393,Social Studies,2,26,Coding,64.66666667
1393,Social Studies,3,49,Coding,64.66666667
1393,Coding,Average,64.66666667,Coding,64.66666667
1393,Math,Average,42.33333333,Coding,64.66666667
1393,Social Studies,Average,46.66666667,Coding,64.66666667
1394,Coding,1,55,Math,82.66666667
1394,Coding,2,96,Math,82.66666667
1394,Coding,3,87,Math,82.66666667
1394,Math,1,62,Math,82.66666667
1394,Math,2,88,Math,82.66666667
1394,Math,3,98,Math,82.66666667
1394,Social Studies,1,9,Math,82.66666667
1394,Social Studies,2,84,Math,82.66666667
1394,Social Studies,3,94,Math,82.66666667
1394,Coding,Average,79.33333333,Math,82.66666667
1394,Math,Average,82.66666667,Math,82.66666667
1394,Social Studies,Average,62.33333333,Math,82.66666667
1395,Coding,1,77,Math,63
1395,Coding,2,38,Math,63
1395,Coding,3,67,Math,63
1395,Math,1,13,Math,63
1395,Math,2,90,Math,63
1395,Math,3,86,Math,63
1395,Social Studies,1,6,Math,63
1395,Social Studies,2,60,Math,63
1395,Social Studies,3,84,Math,63
1395,Coding,Average,60.66666667,Math,63
1395,Math,Average,63,Math,63
1395,Social Studies,Average,50,Math,63
1396,Coding,1,87,Coding,59.33333333
1396,Coding,2,38,Coding,59.33333333
1396,Coding,3,53,Coding,59.33333333
1396,Math,1,26,Coding,59.33333333
1396,Math,2,6,Coding,59.33333333
1396,Math,3,91,Coding,59.33333333
1396,Social Studies,1,9,Coding,59.33333333
1396,Social Studies,2,12,Coding,59.33333333
1396,Social Studies,3,15,Coding,59.33333333
1396,Coding,Average,59.33333333,Coding,59.33333333
1396,Math,Average,41,Coding,59.33333333
1396,Social Studies,Average,12,Coding,59.33333333
1397,Coding,1,100,Coding,71.66666667
1397,Coding,2,79,Coding,71.66666667
1397,Coding,3,36,Coding,71.66666667
1397,Math,1,25,Coding,71.66666667
1397,Math,2,2,Coding,71.66666667
1397,Math,3,42,Coding,71.66666667
1397,Social Studies,1,50,Coding,71.66666667
1397,Social Studies,2,59,Coding,71.66666667
1397,Social Studies,3,81,Coding,71.66666667
1397,Coding,Average,71.66666667,Coding,71.66666667
1397,Math,Average,23,Coding,71.66666667
1397,Social Studies,Average,63.33333333,Coding,71.66666667
1398,Coding,1,61,Coding,55.66666667
1398,Coding,2,93,Coding,55.66666667
1398,Coding,3,13,Coding,55.66666667
1398,Math,1,59,Coding,55.66666667
1398,Math,2,2,Coding,55.66666667
1398,Math,3,79,Coding,55.66666667
1398,Social Studies,1,34,Coding,55.66666667
1398,Social Studies,2,34,Coding,55.66666667
1398,Social Studies,3,14,Coding,55.66666667
1398,Coding,Average,55.66666667,Coding,55.66666667
1398,Math,Average,46.66666667,Coding,55.66666667
1398,Social Studies,Average,27.33333333,Coding,55.66666667
1399,Coding,1,21,Social Studies,74.66666667
1399,Coding,2,63,Social Studies,74.66666667
1399,Coding,3,96,Social Studies,74.66666667
1399,Math,1,30,Social Studies,74.66666667
1399,Math,2,77,Social Studies,74.66666667
1399,Math,3,60,Social Studies,74.66666667
1399,Social Studies,1,49,Social Studies,74.66666667
1399,Social Studies,2,98,Social Studies,74.66666667
1399,Social Studies,3,77,Social Studies,74.66666667
1399,Coding,Average,60,Social Studies,74.66666667
1399,Math,Average,55.66666667,Social Studies,74.66666667
1399,Social Studies,Average,74.66666667,Social Studies,74.66666667
1400,Coding,1,1,Math,65
1400,Coding,2,40,Math,65
1400,Coding,3,99,Math,65
1400,Math,1,76,Math,65
1400,Math,2,34,Math,65
1400,Math,3,85,Math,65
1400,Social Studies,1,35,Math,65
1400,Social Studies,2,34,Math,65
1400,Social Studies,3,95,Math,65
1400,Coding,Average,46.66666667,Math,65
1400,Math,Average,65,Math,65
1400,Social Studies,Average,54.66666667,Math,65
1401,Coding,1,81,Social Studies,74
1401,Coding,2,55,Social Studies,74
1401,Coding,3,70,Social Studies,74
1401,Math,1,78,Social Studies,74
1401,Math,2,12,Social Studies,74
1401,Math,3,4,Social Studies,74
1401,Social Studies,1,88,Social Studies,74
1401,Social Studies,2,78,Social Studies,74
1401,Social Studies,3,56,Social Studies,74
1401,Coding,Average,68.66666667,Social Studies,74
1401,Math,Average,31.33333333,Social Studies,74
1401,Social Studies,Average,74,Social Studies,74
1402,Coding,1,39,Math,68.33333333
1402,Coding,2,81,Math,68.33333333
1402,Coding,3,69,Math,68.33333333
1402,Math,1,69,Math,68.33333333
1402,Math,2,42,Math,68.33333333
1402,Math,3,94,Math,68.33333333
1402,Social Studies,1,76,Math,68.33333333
1402,Social Studies,2,52,Math,68.33333333
1402,Social Studies,3,52,Math,68.33333333
1402,Coding,Average,63,Math,68.33333333
1402,Math,Average,68.33333333,Math,68.33333333
1402,Social Studies,Average,60,Math,68.33333333
1403,Coding,1,100,Social Studies,76.66666667
1403,Coding,2,24,Social Studies,76.66666667
1403,Coding,3,67,Social Studies,76.66666667
1403,Math,1,36,Social Studies,76.66666667
1403,Math,2,6,Social Studies,76.66666667
1403,Math,3,50,Social Studies,76.66666667
1403,Social Studies,1,99,Social Studies,76.66666667
1403,Social Studies,2,45,Social Studies,76.66666667
1403,Social Studies,3,86,Social Studies,76.66666667
1403,Coding,Average,63.66666667,Social Studies,76.66666667
1403,Math,Average,30.66666667,Social Studies,76.66666667
1403,Social Studies,Average,76.66666667,Social Studies,76.66666667
1404,Coding,1,50,Coding,67.33333333
1404,Coding,2,55,Coding,67.33333333
1404,Coding,3,97,Coding,67.33333333
1404,Math,1,67,Coding,67.33333333
1404,Math,2,78,Coding,67.33333333
1404,Math,3,47,Coding,67.33333333
1404,Social Studies,1,82,Coding,67.33333333
1404,Social Studies,2,22,Coding,67.33333333
1404,Social Studies,3,98,Coding,67.33333333
1404,Coding,Average,67.33333333,Coding,67.33333333
1404,Math,Average,64,Coding,67.33333333
1404,Social Studies,Average,67.33333333,Coding,67.33333333
1405,Coding,1,39,Math,56.33333333
1405,Coding,2,34,Math,56.33333333
1405,Coding,3,53,Math,56.33333333
1405,Math,1,38,Math,56.33333333
1405,Math,2,62,Math,56.33333333
1405,Math,3,69,Math,56.33333333
1405,Social Studies,1,97,Math,56.33333333
1405,Social Studies,2,23,Math,56.33333333
1405,Social Studies,3,15,Math,56.33333333
1405,Coding,Average,42,Math,56.33333333
1405,Math,Average,56.33333333,Math,56.33333333
1405,Social Studies,Average,45,Math,56.33333333
1406,Coding,1,15,Social Studies,73.66666667
1406,Coding,2,88,Social Studies,73.66666667
1406,Coding,3,48,Social Studies,73.66666667
1406,Math,1,92,Social Studies,73.66666667
1406,Math,2,87,Social Studies,73.66666667
1406,Math,3,32,Social Studies,73.66666667
1406,Social Studies,1,78,Social Studies,73.66666667
1406,Social Studies,2,97,Social Studies,73.66666667
1406,Social Studies,3,46,Social Studies,73.66666667
1406,Coding,Average,50.33333333,Social Studies,73.66666667
1406,Math,Average,70.33333333,Social Studies,73.66666667
1406,Social Studies,Average,73.66666667,Social Studies,73.66666667
1407,Coding,1,17,Math,77.33333333
1407,Coding,2,12,Math,77.33333333
1407,Coding,3,47,Math,77.33333333
1407,Math,1,89,Math,77.33333333
1407,Math,2,45,Math,77.33333333
1407,Math,3,98,Math,77.33333333
1407,Social Studies,1,21,Math,77.33333333
1407,Social Studies,2,30,Math,77.33333333
1407,Social Studies,3,67,Math,77.33333333
1407,Coding,Average,25.33333333,Math,77.33333333
1407,Math,Average,77.33333333,Math,77.33333333
1407,Social Studies,Average,39.33333333,Math,77.33333333
1408,Coding,1,94,Coding,69.33333333
1408,Coding,2,48,Coding,69.33333333
1408,Coding,3,66,Coding,69.33333333
1408,Math,1,2,Coding,69.33333333
1408,Math,2,42,Coding,69.33333333
1408,Math,3,18,Coding,69.33333333
1408,Social Studies,1,85,Coding,69.33333333
1408,Social Studies,2,3,Coding,69.33333333
1408,Social Studies,3,1,Coding,69.33333333
1408,Coding,Average,69.33333333,Coding,69.33333333
1408,Math,Average,20.66666667,Coding,69.33333333
1408,Social Studies,Average,29.66666667,Coding,69.33333333
1409,Coding,1,0,Social Studies,46.33333333
1409,Coding,2,73,Social Studies,46.33333333
1409,Coding,3,28,Social Studies,46.33333333
1409,Math,1,21,Social Studies,46.33333333
1409,Math,2,71,Social Studies,46.33333333
1409,Math,3,32,Social Studies,46.33333333
1409,Social Studies,1,41,Social Studies,46.33333333
1409,Social Studies,2,42,Social Studies,46.33333333
1409,Social Studies,3,56,Social Studies,46.33333333
1409,Coding,Average,33.66666667,Social Studies,46.33333333
1409,Math,Average,41.33333333,Social Studies,46.33333333
1409,Social Studies,Average,46.33333333,Social Studies,46.33333333
1410,Coding,1,62,Math,57
1410,Coding,2,63,Math,57
1410,Coding,3,22,Math,57
1410,Math,1,44,Math,57
1410,Math,2,60,Math,57
1410,Math,3,67,Math,57
1410,Social Studies,1,79,Math,57
1410,Social Studies,2,42,Math,57
1410,Social Studies,3,48,Math,57
1410,Coding,Average,49,Math,57
1410,Math,Average,57,Math,57
1410,Social Studies,Average,56.33333333,Math,57
1411,Coding,1,52,Math,70
1411,Coding,2,21,Math,70
1411,Coding,3,88,Math,70
1411,Math,1,77,Math,70
1411,Math,2,84,Math,70
1411,Math,3,49,Math,70
1411,Social Studies,1,83,Math,70
1411,Social Studies,2,21,Math,70
1411,Social Studies,3,79,Math,70
1411,Coding,Average,53.66666667,Math,70
1411,Math,Average,70,Math,70
1411,Social Studies,Average,61,Math,70
1412,Coding,1,66,Coding,75.33333333
1412,Coding,2,88,Coding,75.33333333
1412,Coding,3,72,Coding,75.33333333
1412,Math,1,8,Coding,75.33333333
1412,Math,2,29,Coding,75.33333333
1412,Math,3,66,Coding,75.33333333
1412,Social Studies,1,3,Coding,75.33333333
1412,Social Studies,2,27,Coding,75.33333333
1412,Social Studies,3,79,Coding,75.33333333
1412,Coding,Average,75.33333333,Coding,75.33333333
1412,Math,Average,34.33333333,Coding,75.33333333
1412,Social Studies,Average,36.33333333,Coding,75.33333333
1413,Coding,1,54,Math,67.66666667
1413,Coding,2,12,Math,67.66666667
1413,Coding,3,53,Math,67.66666667
1413,Math,1,44,Math,67.66666667
1413,Math,2,99,Math,67.66666667
1413,Math,3,60,Math,67.66666667
1413,Social Studies,1,10,Math,67.66666667
1413,Social Studies,2,15,Math,67.66666667
1413,Social Studies,3,85,Math,67.66666667
1413,Coding,Average,39.66666667,Math,67.66666667
1413,Math,Average,67.66666667,Math,67.66666667
1413,Social Studies,Average,36.66666667,Math,67.66666667
1414,Coding,1,3,Social Studies,77.33333333
1414,Coding,2,54,Social Studies,77.33333333
1414,Coding,3,52,Social Studies,77.33333333
1414,Math,1,84,Social Studies,77.33333333
1414,Math,2,18,Social Studies,77.33333333
1414,Math,3,51,Social Studies,77.33333333
1414,Social Studies,1,77,Social Studies,77.33333333
1414,Social Studies,2,99,Social Studies,77.33333333
1414,Social Studies,3,56,Social Studies,77.33333333
1414,Coding,Average,36.33333333,Social Studies,77.33333333
1414,Math,Average,51,Social Studies,77.33333333
1414,Social Studies,Average,77.33333333,Social Studies,77.33333333
1415,Coding,1,41,Math,72
1415,Coding,2,2,Math,72
1415,Coding,3,90,Math,72
1415,Math,1,72,Math,72
1415,Math,2,83,Math,72
1415,Math,3,61,Math,72
1415,Social Studies,1,15,Math,72
1415,Social Studies,2,5,Math,72
1415,Social Studies,3,21,Math,72
1415,Coding,Average,44.33333333,Math,72
1415,Math,Average,72,Math,72
1415,Social Studies,Average,13.66666667,Math,72
1416,Coding,1,79,Social Studies,60.33333333
1416,Coding,2,1,Social Studies,60.33333333
1416,Coding,3,79,Social Studies,60.33333333
1416,Math,1,27,Social Studies,60.33333333
1416,Math,2,81,Social Studies,60.33333333
1416,Math,3,30,Social Studies,60.33333333
1416,Social Studies,1,81,Social Studies,60.33333333
1416,Social Studies,2,18,Social Studies,60.33333333
1416,Social Studies,3,82,Social Studies,60.33333333
1416,Coding,Average,53,Social Studies,60.33333333
1416,Math,Average,46,Social Studies,60.33333333
1416,Social Studies,Average,60.33333333,Social Studies,60.33333333
1417,Coding,1,97,Math,62
1417,Coding,2,48,Math,62
1417,Coding,3,6,Math,62
1417,Math,1,100,Math,62
1417,Math,2,24,Math,62
1417,Math,3,62,Math,62
1417,Social Studies,1,15,Math,62
1417,Social Studies,2,71,Math,62
1417,Social Studies,3,94,Math,62
1417,Coding,Average,50.33333333,Math,62
1417,Math,Average,62,Math,62
1417,Social Studies,Average,60,Math,62
1418,Coding,1,92,Coding,64.33333333
1418,Coding,2,14,Coding,64.33333333
1418,Coding,3,87,Coding,64.33333333
1418,Math,1,40,Coding,64.33333333
1418,Math,2,5,Coding,64.33333333
1418,Math,3,33,Coding,64.33333333
1418,Social Studies,1,90,Coding,64.33333333
1418,Social Studies,2,1,Coding,64.33333333
1418,Social Studies,3,96,Coding,64.33333333
1418,Coding,Average,64.33333333,Coding,64.33333333
1418,Math,Average,26,Coding,64.33333333
1418,Social Studies,Average,62.33333333,Coding,64.33333333
1419,Coding,1,9,Social Studies,56.66666667
1419,Coding,2,69,Social Studies,56.66666667
1419,Coding,3,16,Social Studies,56.66666667
1419,Math,1,98,Social Studies,56.66666667
1419,Math,2,14,Social Studies,56.66666667
1419,Math,3,43,Social Studies,56.66666667
1419,Social Studies,1,76,Social Studies,56.66666667
1419,Social Studies,2,90,Social Studies,56.66666667
1419,Social Studies,3,4,Social Studies,56.66666667
1419,Coding,Average,31.33333333,Social Studies,56.66666667
1419,Math,Average,51.66666667,Social Studies,56.66666667
1419,Social Studies,Average,56.66666667,Social Studies,56.66666667
1420,Coding,1,17,Social Studies,58.33333333
1420,Coding,2,6,Social Studies,58.33333333
1420,Coding,3,12,Social Studies,58.33333333
1420,Math,1,17,Social Studies,58.33333333
1420,Math,2,69,Social Studies,58.33333333
1420,Math,3,49,Social Studies,58.33333333
1420,Social Studies,1,34,Social Studies,58.33333333
1420,Social Studies,2,51,Social Studies,58.33333333
1420,Social Studies,3,90,Social Studies,58.33333333
1420,Coding,Average,11.66666667,Social Studies,58.33333333
1420,Math,Average,45,Social Studies,58.33333333
1420,Social Studies,Average,58.33333333,Social Studies,58.33333333
1421,Coding,1,92,Coding,75
1421,Coding,2,79,Coding,75
1421,Coding,3,54,Coding,75
1421,Math,1,66,Coding,75
1421,Math,2,25,Coding,75
1421,Math,3,53,Coding,75
1421,Social Studies,1,62,Coding,75
1421,Social Studies,2,4,Coding,75
1421,Social Studies,3,77,Coding,75
1421,Coding,Average,75,Coding,75
1421,Math,Average,48,Coding,75
1421,Social Studies,Average,47.66666667,Coding,75
1422,Coding,1,58,Social Studies,45
1422,Coding,2,2,Social Studies,45
1422,Coding,3,18,Social Studies,45
1422,Math,1,93,Social Studies,45
1422,Math,2,16,Social Studies,45
1422,Math,3,7,Social Studies,45
1422,Social Studies,1,94,Social Studies,45
1422,Social Studies,2,4,Social Studies,45
1422,Social Studies,3,37,Social Studies,45
1422,Coding,Average,26,Social Studies,45
1422,Math,Average,38.66666667,Social Studies,45
1422,Social Studies,Average,45,Social Studies,45
1423,Coding,1,58,Coding,78.33333333
1423,Coding,2,94,Coding,78.33333333
1423,Coding,3,83,Coding,78.33333333
1423,Math,1,63,Coding,78.33333333
1423,Math,2,30,Coding,78.33333333
1423,Math,3,44,Coding,78.33333333
1423,Social Studies,1,58,Coding,78.33333333
1423,Social Studies,2,62,Coding,78.33333333
1423,Social Studies,3,6,Coding,78.33333333
1423,Coding,Average,78.33333333,Coding,78.33333333
1423,Math,Average,45.66666667,Coding,78.33333333
1423,Social Studies,Average,42,Coding,78.33333333
1424,Coding,1,39,Math,44.66666667
1424,Coding,2,12,Math,44.66666667
1424,Coding,3,39,Math,44.66666667
1424,Math,1,66,Math,44.66666667
1424,Math,2,62,Math,44.66666667
1424,Math,3,6,Math,44.66666667
1424,Social Studies,1,40,Math,44.66666667
1424,Social Studies,2,23,Math,44.66666667
1424,Social Studies,3,59,Math,44.66666667
1424,Coding,Average,30,Math,44.66666667
1424,Math,Average,44.66666667,Math,44.66666667
1424,Social Studies,Average,40.66666667,Math,44.66666667
1425,Coding,1,71,Social Studies,59.33333333
1425,Coding,2,22,Social Studies,59.33333333
1425,Coding,3,28,Social Studies,59.33333333
1425,Math,1,39,Social Studies,59.33333333
1425,Math,2,58,Social Studies,59.33333333
1425,Math,3,31,Social Studies,59.33333333
1425,Social Studies,1,69,Social Studies,59.33333333
1425,Social Studies,2,34,Social Studies,59.33333333
1425,Social Studies,3,75,Social Studies,59.33333333
1425,Coding,Average,40.33333333,Social Studies,59.33333333
1425,Math,Average,42.66666667,Social Studies,59.33333333
1425,Social Studies,Average,59.33333333,Social Studies,59.33333333
1426,Coding,1,88,Coding,77.33333333
1426,Coding,2,90,Coding,77.33333333
1426,Coding,3,54,Coding,77.33333333
1426,Math,1,49,Coding,77.33333333
1426,Math,2,26,Coding,77.33333333
1426,Math,3,60,Coding,77.33333333
1426,Social Studies,1,3,Coding,77.33333333
1426,Social Studies,2,65,Coding,77.33333333
1426,Social Studies,3,42,Coding,77.33333333
1426,Coding,Average,77.33333333,Coding,77.33333333
1426,Math,Average,45,Coding,77.33333333
1426,Social Studies,Average,36.66666667,Coding,77.33333333
1427,Coding,1,60,Coding,77
1427,Coding,2,95,Coding,77
1427,Coding,3,76,Coding,77
1427,Math,1,59,Coding,77
1427,Math,2,76,Coding,77
1427,Math,3,83,Coding,77
1427,Social Studies,1,67,Coding,77
1427,Social Studies,2,26,Coding,77
1427,Social Studies,3,25,Coding,77
1427,Coding,Average,77,Coding,77
1427,Math,Average,72.66666667,Coding,77
1427,Social Studies,Average,39.33333333,Coding,77
1428,Coding,1,32,Coding,55.33333333
1428,Coding,2,83,Coding,55.33333333
1428,Coding,3,51,Coding,55.33333333
1428,Math,1,18,Coding,55.33333333
1428,Math,2,18,Coding,55.33333333
1428,Math,3,98,Coding,55.33333333
1428,Social Studies,1,43,Coding,55.33333333
1428,Social Studies,2,37,Coding,55.33333333
1428,Social Studies,3,21,Coding,55.33333333
1428,Coding,Average,55.33333333,Coding,55.33333333
1428,Math,Average,44.66666667,Coding,55.33333333
1428,Social Studies,Average,33.66666667,Coding,55.33333333
1429,Coding,1,7,Social Studies,51
1429,Coding,2,59,Social Studies,51
1429,Coding,3,17,Social Studies,51
1429,Math,1,1,Social Studies,51
1429,Math,2,59,Social Studies,51
1429,Math,3,2,Social Studies,51
1429,Social Studies,1,81,Social Studies,51
1429,Social Studies,2,21,Social Studies,51
1429,Social Studies,3,51,Social Studies,51
1429,Coding,Average,27.66666667,Social Studies,51
1429,Math,Average,20.66666667,Social Studies,51
1429,Social Studies,Average,51,Social Studies,51
1430,Coding,1,57,Social Studies,57
1430,Coding,2,4,Social Studies,57
1430,Coding,3,23,Social Studies,57
1430,Math,1,34,Social Studies,57
1430,Math,2,22,Social Studies,57
1430,Math,3,44,Social Studies,57
1430,Social Studies,1,95,Social Studies,57
1430,Social Studies,2,6,Social Studies,57
1430,Social Studies,3,70,Social Studies,57
1430,Coding,Average,28,Social Studies,57
1430,Math,Average,33.33333333,Social Studies,57
1430,Social Studies,Average,57,Social Studies,57
1431,Coding,1,15,Social Studies,65.66666667
1431,Coding,2,57,Social Studies,65.66666667
1431,Coding,3,78,Social Studies,65.66666667
1431,Math,1,4,Social Studies,65.66666667
1431,Math,2,80,Social Studies,65.66666667
1431,Math,3,40,Social Studies,65.66666667
1431,Social Studies,1,24,Social Studies,65.66666667
1431,Social Studies,2,74,Social Studies,65.66666667
1431,Social Studies,3,99,Social Studies,65.66666667
1431,Coding,Average,50,Social Studies,65.66666667
1431,Math,Average,41.33333333,Social Studies,65.66666667
1431,Social Studies,Average,65.66666667,Social Studies,65.66666667
1432,Coding,1,67,Coding,50.66666667
1432,Coding,2,26,Coding,50.66666667
1432,Coding,3,59,Coding,50.66666667
1432,Math,1,1,Coding,50.66666667
1432,Math,2,14,Coding,50.66666667
1432,Math,3,57,Coding,50.66666667
1432,Social Studies,1,6,Coding,50.66666667
1432,Social Studies,2,36,Coding,50.66666667
1432,Social Studies,3,86,Coding,50.66666667
1432,Coding,Average,50.66666667,Coding,50.66666667
1432,Math,Average,24,Coding,50.66666667
1432,Social Studies,Average,42.66666667,Coding,50.66666667
1433,Coding,1,65,Math,81
1433,Coding,2,12,Math,81
1433,Coding,3,31,Math,81
1433,Math,1,61,Math,81
1433,Math,2,100,Math,81
1433,Math,3,82,Math,81
1433,Social Studies,1,17,Math,81
1433,Social Studies,2,1,Math,81
1433,Social Studies,3,59,Math,81
1433,Coding,Average,36,Math,81
1433,Math,Average,81,Math,81
1433,Social Studies,Average,25.66666667,Math,81
1434,Coding,1,96,Coding,83.66666667
1434,Coding,2,92,Coding,83.66666667
1434,Coding,3,63,Coding,83.66666667
1434,Math,1,5,Coding,83.66666667
1434,Math,2,99,Coding,83.66666667
1434,Math,3,42,Coding,83.66666667
1434,Social Studies,1,74,Coding,83.66666667
1434,Social Studies,2,55,Coding,83.66666667
1434,Social Studies,3,39,Coding,83.66666667
1434,Coding,Average,83.66666667,Coding,83.66666667
1434,Math,Average,48.66666667,Coding,83.66666667
1434,Social Studies,Average,56,Coding,83.66666667
1435,Coding,1,66,Math,75.33333333
1435,Coding,2,50,Math,75.33333333
1435,Coding,3,53,Math,75.33333333
1435,Math,1,72,Math,75.33333333
1435,Math,2,54,Math,75.33333333
1435,Math,3,100,Math,75.33333333
1435,Social Studies,1,59,Math,75.33333333
1435,Social Studies,2,97,Math,75.33333333
1435,Social Studies,3,18,Math,75.33333333
1435,Coding,Average,56.33333333,Math,75.33333333
1435,Math,Average,75.33333333,Math,75.33333333
1435,Social Studies,Average,58,Math,75.33333333
1436,Coding,1,34,Social Studies,64.66666667
1436,Coding,2,16,Social Studies,64.66666667
1436,Coding,3,73,Social Studies,64.66666667
1436,Math,1,11,Social Studies,64.66666667
1436,Math,2,34,Social Studies,64.66666667
1436,Math,3,18,Social Studies,64.66666667
1436,Social Studies,1,95,Social Studies,64.66666667
1436,Social Studies,2,65,Social Studies,64.66666667
1436,Social Studies,3,34,Social Studies,64.66666667
1436,Coding,Average,41,Social Studies,64.66666667
1436,Math,Average,21,Social Studies,64.66666667
1436,Social Studies,Average,64.66666667,Social Studies,64.66666667
1437,Coding,1,90,Coding,77.66666667
1437,Coding,2,77,Coding,77.66666667
1437,Coding,3,66,Coding,77.66666667
1437,Math,1,93,Coding,77.66666667
1437,Math,2,59,Coding,77.66666667
1437,Math,3,79,Coding,77.66666667
1437,Social Studies,1,80,Coding,77.66666667
1437,Social Studies,2,95,Coding,77.66666667
1437,Social Studies,3,20,Coding,77.66666667
1437,Coding,Average,77.66666667,Coding,77.66666667
1437,Math,Average,77,Coding,77.66666667
1437,Social Studies,Average,65,Coding,77.66666667
1438,Coding,1,9,Social Studies,64.33333333
1438,Coding,2,24,Social Studies,64.33333333
1438,Coding,3,96,Social Studies,64.33333333
1438,Math,1,70,Social Studies,64.33333333
1438,Math,2,59,Social Studies,64.33333333
1438,Math,3,21,Social Studies,64.33333333
1438,Social Studies,1,50,Social Studies,64.33333333
1438,Social Studies,2,62,Social Studies,64.33333333
1438,Social Studies,3,81,Social Studies,64.33333333
1438,Coding,Average,43,Social Studies,64.33333333
1438,Math,Average,50,Social Studies,64.33333333
1438,Social Studies,Average,64.33333333,Social Studies,64.33333333
1439,Coding,1,25,Math,78.66666667
1439,Coding,2,80,Math,78.66666667
1439,Coding,3,92,Math,78.66666667
1439,Math,1,81,Math,78.66666667
1439,Math,2,56,Math,78.66666667
1439,Math,3,99,Math,78.66666667
1439,Social Studies,1,98,Math,78.66666667
1439,Social Studies,2,25,Math,78.66666667
1439,Social Studies,3,91,Math,78.66666667
1439,Coding,Average,65.66666667,Math,78.66666667
1439,Math,Average,78.66666667,Math,78.66666667
1439,Social Studies,Average,71.33333333,Math,78.66666667
1440,Coding,1,92,Math,80
1440,Coding,2,91,Math,80
1440,Coding,3,49,Math,80
1440,Math,1,97,Math,80
1440,Math,2,46,Math,80
1440,Math,3,97,Math,80
1440,Social Studies,1,41,Math,80
1440,Social Studies,2,50,Math,80
1440,Social Studies,3,56,Math,80
1440,Coding,Average,77.33333333,Math,80
1440,Math,Average,80,Math,80
1440,Social Studies,Average,49,Math,80
1441,Coding,1,5,Social Studies,46.33333333
1441,Coding,2,64,Social Studies,46.33333333
1441,Coding,3,34,Social Studies,46.33333333
1441,Math,1,76,Social Studies,46.33333333
1441,Math,2,31,Social Studies,46.33333333
1441,Math,3,19,Social Studies,46.33333333
1441,Social Studies,1,56,Social Studies,46.33333333
1441,Social Studies,2,8,Social Studies,46.33333333
1441,Social Studies,3,75,Social Studies,46.33333333
1441,Coding,Average,34.33333333,Social Studies,46.33333333
1441,Math,Average,42,Social Studies,46.33333333
1441,Social Studies,Average,46.33333333,Social Studies,46.33333333
1442,Coding,1,82,Social Studies,74.66666667
1442,Coding,2,8,Social Studies,74.66666667
1442,Coding,3,60,Social Studies,74.66666667
1442,Math,1,30,Social Studies,74.66666667
1442,Math,2,82,Social Studies,74.66666667
1442,Math,3,32,Social Studies,74.66666667
1442,Social Studies,1,82,Social Studies,74.66666667
1442,Social Studies,2,68,Social Studies,74.66666667
1442,Social Studies,3,74,Social Studies,74.66666667
1442,Coding,Average,50,Social Studies,74.66666667
1442,Math,Average,48,Social Studies,74.66666667
1442,Social Studies,Average,74.66666667,Social Studies,74.66666667
1443,Coding,1,79,Coding,70.66666667
1443,Coding,2,74,Coding,70.66666667
1443,Coding,3,59,Coding,70.66666667
1443,Math,1,23,Coding,70.66666667
1443,Math,2,98,Coding,70.66666667
1443,Math,3,8,Coding,70.66666667
1443,Social Studies,1,64,Coding,70.66666667
1443,Social Studies,2,45,Coding,70.66666667
1443,Social Studies,3,72,Coding,70.66666667
1443,Coding,Average,70.66666667,Coding,70.66666667
1443,Math,Average,43,Coding,70.66666667
1443,Social Studies,Average,60.33333333,Coding,70.66666667
1444,Coding,1,18,Social Studies,59
1444,Coding,2,53,Social Studies,59
1444,Coding,3,74,Social Studies,59
1444,Math,1,70,Social Studies,59
1444,Math,2,20,Social Studies,59
1444,Math,3,42,Social Studies,59
1444,Social Studies,1,29,Social Studies,59
1444,Social Studies,2,54,Social Studies,59
1444,Social Studies,3,94,Social Studies,59
1444,Coding,Average,48.33333333,Social Studies,59
1444,Math,Average,44,Social Studies,59
1444,Social Studies,Average,59,Social Studies,59
1445,Coding,1,33,Social Studies,27
1445,Coding,2,7,Social Studies,27
1445,Coding,3,24,Social Studies,27
1445,Math,1,2,Social Studies,27
1445,Math,2,8,Social Studies,27
1445,Math,3,25,Social Studies,27
1445,Social Studies,1,35,Social Studies,27
1445,Social Studies,2,41,Social Studies,27
1445,Social Studies,3,5,Social Studies,27
1445,Coding,Average,21.33333333,Social Studies,27
1445,Math,Average,11.66666667,Social Studies,27
1445,Social Studies,Average,27,Social Studies,27
1446,Coding,1,16,Math,63
1446,Coding,2,13,Math,63
1446,Coding,3,53,Math,63
1446,Math,1,83,Math,63
1446,Math,2,36,Math,63
1446,Math,3,70,Math,63
1446,Social Studies,1,14,Math,63
1446,Social Studies,2,70,Math,63
1446,Social Studies,3,43,Math,63
1446,Coding,Average,27.33333333,Math,63
1446,Math,Average,63,Math,63
1446,Social Studies,Average,42.33333333,Math,63
1447,Coding,1,16,Math,54
1447,Coding,2,54,Math,54
1447,Coding,3,87,Math,54
1447,Math,1,28,Math,54
1447,Math,2,49,Math,54
1447,Math,3,85,Math,54
1447,Social Studies,1,72,Math,54
1447,Social Studies,2,27,Math,54
